taxroll_number,effective_build_year,net_area,basement_finished,has_fireplace,assessed_value,fully_complete,lot_size,walkout_basement,air_conditioning,site_coverage,lon,lat,valuation_group_residential.south
1095371,1986,221.92,0,1,606000,1,733.35,0,0,0.23,-113.597942,53.464281,0
1095363,1985,249.41,0,1,706500,1,716.584,0,0,0.26,-113.597705,53.463885,0
1095355,1988,220.26,1,1,626500,1,751.771,0,0,0.24,-113.597948,53.463679,0
1095348,1989,233.51,0,1,623000,1,751.676,0,0,0.24,-113.59837,53.463653,0
1095330,1986,215.23,0,1,620000,1,1087.772,0,0,0.17,-113.598851,53.463727,0
1095322,1985,222.46,0,1,596500,1,704.151,0,0,0.29,-113.598759,53.463951,0
1095314,1987,205.9,0,0,551500,1,632.887,0,0,0.25,-113.5986022,53.4642286,0
1095306,1985,180.52,1,1,558500,1,638.26,0,0,0.24,-113.598769,53.46441,0
1095298,1987,217.01,0,1,592500,1,676.705,0,0,0.24,-113.598632,53.464571,0
1095280,1989,215.43,1,1,618500,1,705.261,0,0,0.23,-113.59845,53.464732,0
1095272,1986,174.41,0,1,545000,1,722.075,0,0,0.21,-113.598163,53.464821,0
1095264,1986,185.5,0,1,564500,1,725.929,0,0,0.21,-113.5978401,53.4647746,0
1095256,1987,217.01,0,1,585500,1,716.664,0,0,0.23,-113.5975849,53.464816,0
1095249,1987,202.08,0,0,570000,1,694.819,0,0,0.25,-113.5973237,53.4648467,0
1095231,1987,206.01,0,1,604000,1,661.909,0,0,0.39,-113.5970894,53.4648156,0
1095223,1988,213.76,0,1,586000,1,582.66,0,0,0.3,-113.5968673,53.4647351,0
1095215,1986,197.94,0,1,548500,1,562.342,0,0,0.28,-113.5966555,53.464708,0
3835030,1996,178.6,0,1,698500,1,746.87,0,0,0.33,-113.5981264,53.473039,0
3835048,1994,265.4,0,1,744500,1,611.947,0,0,0.33,-113.5983216,53.4729751,0
3835170,1992,262.6,0,1,800500,1,625.222,0,0,0.29,-113.598696,53.4730415,0
3835055,1993,254.23,0,1,715000,1,611.936,0,0,0.3,-113.5984425,53.472831,0
3835162,1993,262.28,1,1,827500,1,635.818,0,0,0.32,-113.5988379,53.472945,0
3835063,1993,180.42,1,1,714000,1,687.689,0,0,0.34,-113.5984658,53.4726671,0
3835154,1993,295.86,1,1,908500,1,854.617,0,0,0.26,-113.5991314,53.4728768,0
3835147,1995,240.68,1,1,872500,1,937.883,0,0,0.26,-113.5992577,53.4727557,0
3835071,1993,316.15,1,1,906000,1,1383.234,0,0,0.2,-113.5981236,53.4724986,0
3835089,1993,259.11,1,1,1077500,1,1086.236,0,1,0.3,-113.5981805,53.4722563,0
3835097,1993,236,1,1,1086000,1,1400.571,0,0,0.22,-113.598381,53.471983,0
3835113,1993,322.32,1,1,940000,1,861.787,0,1,0.27,-113.598832,53.472138,0
3835121,1993,303.86,0,1,837000,1,993.786,0,0,0.22,-113.599071,53.4723,0
3835139,1993,395.44,0,1,953500,1,1143.375,0,0,0.25,-113.599185,53.472501,0
9982322,2005,245.8,0,1,787500,1,634.065,0,0,0.31,-113.603217,53.456317,0
9982299,2002,168.5,0,1,664500,1,544.079,0,0,0.39,-113.603423,53.456785,0
9982304,2002,178.2,1,1,630000,1,576.331,0,0,0.39,-113.602991,53.4563879,0
9982300,2005,265.8,0,1,792500,1,571.661,0,0,0.34,-113.603204,53.456851,0
9982303,2002,214.3,0,1,732500,1,611.125,0,0,0.32,-113.6028427,53.4565524,0
9982301,2002,240.7,1,1,698000,1,677.007,0,0,0.27,-113.6029614,53.4568298,0
9982321,2002,239,0,1,752500,1,573.364,0,0,0.3,-113.6025853,53.4565604,0
9982302,2002,220,1,1,670500,1,709.439,0,0,0.22,-113.602795,53.4568997,0
9982314,2005,318.8,0,1,910500,1,946.876,0,0,0.22,-113.6023856,53.4565903,0
9982320,2001,250.3,1,1,692500,1,683.495,0,0,0.23,-113.602507,53.457068,0
9982313,2003,265.8,1,1,872000,1,981.808,0,0,0.19,-113.601967,53.456621,0
9982311,2003,320.9,0,1,1180000,1,1114.357,0,1,0.24,-113.6022367,53.4570076,0
9982312,2002,235.3,1,1,833500,1,1055.183,0,0,0.16,-113.602273,53.4568651,0
1094101,1990,209.12,0,1,651000,1,674.725,0,0,0.28,-113.6012367,53.4632643,0
1094432,1989,272.29,0,1,890000,1,757.699,0,0,0.3,-113.6014493,53.4632921,0
1094119,1990,266.26,0,1,799500,1,704.35,0,0,0.29,-113.601281,53.463115,0
1094440,1989,260.04,0,1,780000,1,684.104,0,0,0.3,-113.601777,53.4632239,0
1094127,1995,183.79,0,1,650500,1,783.648,0,0,0.32,-113.601336,53.462929,0
1094457,1989,255.88,0,1,859000,1,684.107,0,0,0.27,-113.6018438,53.4630806,0
1094135,1990,189.49,0,1,650500,1,819.721,0,0,0.28,-113.6015055,53.4628095,0
1094465,1990,215.81,0,1,710500,1,684.122,0,0,0.27,-113.601966,53.4629414,0
1094143,1993,272.93,0,1,728500,1,850.595,0,1,0.26,-113.601626,53.4626453,0
1094473,1990,235.94,1,1,875500,1,791.876,0,0,0.25,-113.6020123,53.4627446,0
1094150,1992,227.43,0,1,712000,1,1033.1,0,0,0.19,-113.601619,53.46246,0
1094481,1989,287.4,0,1,935500,1,850.856,0,0,0.28,-113.60219,53.4625879,0
1094168,1990,261.17,0,1,764500,1,977.367,0,0,0.24,-113.6016802,53.462258,0
1094176,1990,222.01,0,1,585000,1,654.297,0,0,0.26,-113.602057,53.462273,0
1094184,1990,227.94,0,1,578500,1,627.776,0,0,0.29,-113.602328,53.4623009,0
1094192,1989,230.07,1,1,603000,1,629.189,0,0,0.27,-113.602599,53.462311,0
1094200,1990,230.74,1,0,598000,1,629.34,0,1,0.28,-113.6028568,53.46228,0
1094218,1989,194.21,0,1,689500,1,725.464,0,0,0.37,-113.6031862,53.462294,0
1094226,1989,238.12,1,1,768000,1,835.231,1,0,0.25,-113.603472,53.462287,0
1094366,1989,338.06,1,1,976500,1,771.297,0,0,0.3,-113.6032017,53.4626002,0
1094374,1989,262.35,1,1,897000,1,740.343,0,0,0.29,-113.6029893,53.4627977,0
1094382,1990,251.43,1,1,870000,1,712.23,0,0,0.28,-113.602849,53.46294,0
1094390,1990,235.64,0,1,832500,1,712.232,0,0,0.27,-113.602742,53.463111,0
10037333,1989,195.87,0,1,987500,1,1156.684,0,0,0.21,-113.6015101,53.463706,0
1094275,1989,308.22,1,1,1023000,1,830.726,0,0,0.29,-113.6011974,53.4636013,0
1094283,1990,181.02,0,1,772000,1,873.636,0,0,0.29,-113.6009004,53.4635437,0
4224762,1996,159.3,1,1,828500,1,676.605,1,1,0.29,-113.5994997,53.4741291,0
4224523,1996,139.8,0,1,553000,1,461.907,0,0,0.38,-113.5991768,53.4743301,0
4224754,1996,159.3,1,1,816500,1,588.551,1,1,0.33,-113.5995973,53.4742101,0
4224531,1996,150.9,1,1,580000,1,450.797,0,0,0.42,-113.5992963,53.4743907,0
4224747,1996,159.3,1,1,826000,1,563.054,1,0,0.35,-113.5999031,53.4743154,0
4224549,1996,150.9,1,1,567000,1,468.255,0,0,0.4,-113.599317,53.474553,0
4224739,1996,159.3,1,1,833000,1,557.865,1,1,0.35,-113.6000224,53.4743984,0
4224556,1996,150.9,1,1,580000,1,485.713,0,1,0.39,-113.5996157,53.4745278,0
4224721,1996,166.2,1,1,807500,1,471.642,1,1,0.34,-113.6002944,53.4744364,0
4224564,1996,150.9,1,1,609000,1,513.195,0,1,0.37,-113.599606,53.474691,0
4224713,1996,166.2,1,1,807500,1,472.432,1,1,0.34,-113.6004644,53.4744954,0
4224572,1996,159.3,1,1,619000,1,585.652,0,0,0.33,-113.599756,53.474769,0
4224697,1996,166.2,1,1,805000,1,461.101,1,1,0.35,-113.6006454,53.4745249,0
4224580,1996,159.3,1,1,626000,1,639.291,0,0,0.31,-113.6000666,53.4747136,0
4224689,1996,162.3,1,1,786000,1,410.256,1,1,0.38,-113.600815,53.4745446,0
4224598,1996,159.3,1,1,642000,1,667.202,0,1,0.29,-113.6001733,53.474739,0
4224671,1996,172.8,1,1,801500,1,444.233,1,0,0.37,-113.6009537,53.4745894,0
4314746,1996,159.3,1,1,624000,1,620.194,0,0,0.32,-113.6004452,53.4747837,0
4224663,1996,180.1,1,1,848500,1,615.802,1,0,0.27,-113.6010393,53.4746314,0
4314753,1996,159,1,1,629000,1,633.55,0,1,0.31,-113.600534,53.47483,0
4224655,1996,159,1,1,807500,1,791.49,0,0,0.25,-113.6011992,53.4747186,0
4314761,1996,180,1,1,647000,1,890.825,0,0,0.19,-113.6007935,53.4749332,0
4224648,1996,159.3,1,1,876000,1,996.028,1,0,0.2,-113.6011822,53.4747884,0
4224630,1996,180.1,1,1,675000,1,708.815,0,0,0.24,-113.6009618,53.4748931,0
1093418,1983,232.35,1,1,735000,1,765.981,0,1,0.2,-113.601443,53.465182,0
1093426,1982,204.04,1,1,685500,1,872.422,0,0,0.29,-113.6010506,53.4651295,0
1093434,1985,255.65,0,0,651000,1,679.758,0,0,0.3,-113.6007681,53.4650755,0
1093442,1982,282.36,0,1,846500,1,964.069,0,0,0.23,-113.600497,53.46482,0
1093459,1981,266.64,1,1,790000,1,658.329,0,0,0.27,-113.600255,53.46499,0
1093467,1983,194.52,0,1,604500,1,633.027,0,0,0.25,-113.6002897,53.4652352,0
1093095,1988,253.48,1,1,901500,1,735.715,0,0,0.31,-113.600957,53.465531,0
1093475,1983,213.6,0,1,611000,1,565.176,0,0,0.27,-113.6002927,53.4652594,0
1093087,1983,240.29,0,1,723500,1,719.101,0,0,0.26,-113.600821,53.465647,0
1093483,1984,210.16,1,1,651500,1,629.945,0,0,0.28,-113.599814,53.465437,0
1093079,1986,230.89,0,1,710500,1,661.343,0,0,0.26,-113.6004054,53.4657066,0
1093491,1985,237.94,0,1,770000,1,672.089,0,1,0.27,-113.599617,53.465563,0
1093061,1983,262.24,1,1,856000,1,662.828,0,0,0.29,-113.600562,53.465925,0
1093517,1984,218.56,0,1,638500,1,708.453,0,0,0.21,-113.599525,53.465742,0
1093053,1989,301.56,0,1,908500,1,668.807,0,0,0.33,-113.600486,53.466069,0
1093525,1987,237.64,0,1,647500,1,601.47,0,0,0.28,-113.599478,53.465913,0
1093046,1991,324.26,0,1,955500,1,676.447,0,0,0.39,-113.600439,53.466221,0
1093533,1984,194.23,0,1,601500,1,608.157,0,0,0.24,-113.599401,53.466074,0
1093038,1987,220.96,0,1,708500,1,685.52,0,0,0.28,-113.6000545,53.4663335,0
1093541,1984,237.94,0,1,750000,1,607.096,0,0,0.3,-113.599355,53.466209,0
1093020,1988,229.15,0,1,717000,1,673.412,0,0,0.27,-113.6000123,53.4664988,0
1093558,1986,219,1,1,649500,1,607.089,0,0,0.29,-113.5995881,53.4663793,0
1093012,1987,226.93,0,1,711500,1,668.657,0,0,0.28,-113.6000905,53.4666983,0
1093566,1986,262.98,0,1,759500,1,607.081,0,0,0.3,-113.5996265,53.4665323,0
1093004,1986,226.24,1,1,710000,1,620.815,0,0,0.25,-113.6000318,53.4668707,0
1093574,1983,123.9,0,1,550500,1,607.119,0,0,0.28,-113.599275,53.466712,0
1092998,1987,172.08,0,1,643000,1,689.618,0,0,0.19,-113.5999893,53.4668093,0
1093582,1984,223.98,0,1,640000,1,626.64,0,0,0.28,-113.5995387,53.466828,0
1092980,1988,255.4,0,1,1068500,1,714.623,0,0,0.29,-113.6001718,53.4671323,0
1093590,1987,256.53,0,1,776000,1,612.191,0,0,0.32,-113.599629,53.4670054,0
1093608,1987,206.53,0,1,618500,1,611.738,0,0,0.24,-113.599361,53.467179,0
1093616,1985,211.1,0,1,624000,1,611.199,0,0,0.27,-113.5996217,53.4673194,0
1093624,1985,223.17,0,1,677500,1,945.486,0,0,0.2,-113.599432,53.467593,0
1093632,1983,310.96,0,1,847000,1,751.045,0,0,0.29,-113.599808,53.467702,0
1093640,1988,219.44,0,1,712000,1,744.601,0,0,0.24,-113.6002268,53.4675194,0
1093657,1990,217.68,0,1,733000,1,739.523,0,0,0.28,-113.6005,53.467704,0
4076618,1989,178.91,0,1,546000,1,603.14,0,0,0.26,-113.595052,53.465781,0
1093780,1984,230.42,0,1,606000,1,695.555,0,0,0.27,-113.5955997,53.4657995,0
4076592,1990,204.76,0,1,575000,1,637.25,0,0,0.27,-113.5947591,53.4656158,0
1093772,1984,217.8,0,1,574500,1,690.793,0,0,0.22,-113.595489,53.4659173,0
4076584,1990,178.4,0,1,558500,1,735.69,0,0,0.21,-113.5949645,53.4654748,0
1093764,1985,185.64,0,1,543500,1,591.273,0,0,0.28,-113.5953447,53.4660361,0
4076576,1993,191.55,0,1,593000,1,1031.5,0,0,0.17,-113.5949724,53.4653347,0
1093756,1985,193.95,0,1,548000,1,559.455,0,0,0.31,-113.5952542,53.4661891,0
4076568,1990,210.46,0,1,567500,1,718.54,0,0,0.23,-113.595028,53.465134,0
1093749,1985,199.88,1,1,561000,1,558.736,0,0,0.29,-113.595528,53.46634,0
4076550,1990,232.7,0,1,609000,1,767.96,0,0,0.24,-113.594636,53.465177,0
1093731,1985,179.7,0,1,539500,1,558.741,0,0,0.26,-113.595558,53.466447,0
1093723,1985,177.47,1,1,539000,1,558.744,0,0,0.28,-113.595632,53.466574,0
4076543,1989,250.89,0,1,751500,1,1036.37,0,0,0.2,-113.594246,53.4650139,0
1093715,1985,211.21,0,1,561500,1,558.768,0,0,0.31,-113.5954983,53.466834,0
4076535,1997,265.7,1,1,679500,1,1051.08,0,0,0.19,-113.593995,53.465162,0
1093707,1985,191,0,1,562000,1,558.806,0,0,0.29,-113.595901,53.466745,0
4076527,1991,186.44,0,1,527000,1,656.05,0,0,0.21,-113.5942098,53.4654097,0
1093699,1985,128.55,0,1,510500,1,558.84,0,0,0.3,-113.5959881,53.4670135,0
4076519,1990,134.12,0,1,463500,1,696.41,0,0,0.27,-113.5942292,53.4655792,0
1093681,1985,191.24,0,1,545500,1,540.631,0,0,0.28,-113.5962299,53.4670329,0
4076493,1990,207.03,0,1,538000,1,644.38,0,0,0.29,-113.5942954,53.4657318,0
1093673,1985,225.6,0,1,584500,1,587.13,0,0,0.28,-113.5964952,53.4669685,0
4076485,1990,189.75,0,1,544000,1,649.26,0,0,0.23,-113.5943942,53.4659136,0
4076477,1990,203.63,0,1,558500,1,766.92,0,0,0.21,-113.5943328,53.4660114,0
1093665,1984,148.78,0,1,562500,1,630.755,0,0,0.32,-113.596759,53.466829,0
4076469,1990,226.43,0,0,600500,1,737.09,0,0,0.24,-113.5945412,53.466061,0
1094028,1987,138.57,0,1,528000,1,686.286,0,0,0.24,-113.5966676,53.4665684,0
4076451,1989,203.62,1,1,576500,1,611.36,0,0,0.25,-113.594731,53.466238,0
1094010,1986,210.47,0,1,598000,1,779.683,0,0,0.2,-113.5964288,53.4665396,0
4076444,1990,208.76,0,1,586500,1,866.64,0,0,0.2,-113.5947953,53.4663623,0
1094002,1985,158.73,1,1,723000,1,915.844,0,0,0.26,-113.595963,53.466575,0
4076436,1990,225.96,0,1,586500,1,804.02,0,0,0.23,-113.5947627,53.4665248,0
1093996,1984,230.06,0,1,631000,1,826.542,0,1,0.22,-113.5958,53.466305,0
4076428,1989,171.08,1,0,521500,1,787.77,0,0,0.17,-113.5948039,53.4666298,0
1093988,1984,229.58,0,1,627000,1,921.988,0,0,0.2,-113.5961593,53.4662029,0
4076410,1991,201.16,1,1,582500,1,627.45,0,0,0.26,-113.5949898,53.4668785,0
1093970,1984,263.63,0,1,657000,1,935.896,0,0,0.21,-113.5963987,53.4661281,0
4076394,1990,177.9,0,1,564500,1,827.86,0,0,0.27,-113.59501,53.4670236,0
1093962,1987,227.58,0,1,605000,1,635.119,0,0,0.29,-113.5966212,53.4662015,0
4076386,1989,129.49,0,1,444000,1,666.2,0,0,0.25,-113.594768,53.467173,0
1093954,1984,184.45,0,1,579000,1,650.336,0,1,0.36,-113.5968558,53.4662532,0
4076378,1990,120.31,0,1,452000,1,749.72,0,0,0.21,-113.594766,53.4673159,0
1093947,1984,180.63,0,1,567500,1,870.714,0,0,0.16,-113.5970532,53.4662856,0
1093939,1984,198.87,0,1,564500,1,591.618,0,0,0.28,-113.5971748,53.4664178,0
1093921,1984,196.59,0,1,561000,1,597.6,0,0,0.27,-113.59747,53.466508,0
1093913,1983,166.03,0,0,506000,1,569.341,0,0,0.25,-113.597498,53.466661,0
1093905,1983,197.84,0,0,528500,1,569.321,0,0,0.27,-113.597527,53.466814,0
1093897,1984,195.86,0,0,555000,1,633.311,0,0,0.25,-113.597585,53.466985,0
3901998,1997,309.22,0,1,828500,1,723.566,0,0,0.38,-113.599242,53.471071,0
3901980,1994,258.92,0,1,754500,1,716.945,0,0,0.27,-113.5994969,53.4712941,0
3901881,1997,266.81,1,1,852500,1,819.255,0,0,0.36,-113.5999149,53.4712139,0
3901972,1995,227,1,1,851000,1,818.78,0,0,0.36,-113.5995254,53.4714187,0
3901899,1994,329.32,1,1,885500,1,858.695,0,0,0.31,-113.600074,53.471378,0
3901964,1994,317.04,1,1,1100000,1,1034.047,0,0,0.24,-113.5991671,53.4715839,0
3901915,1995,300.96,1,1,837500,1,878.702,0,0,0.27,-113.600078,53.471577,0
3901956,1993,306.91,1,1,887500,1,1118.179,0,0,0.21,-113.5991586,53.4717011,0
3901923,1994,318.12,0,1,847000,1,903.209,0,0,0.28,-113.599995,53.4718,0
3901949,1995,360.65,1,1,896000,1,1062.634,0,0,0.29,-113.599241,53.471998,0
3901931,1994,334.12,1,1,907000,1,928.464,0,0,0.29,-113.5996282,53.4718686,0
9967298,1999,99.6,0,1,414000,1,481.421,0,0,0.29,-113.5992003,53.4603355,0
9967243,1999,165.6,0,1,534000,1,524.2,0,0,0.25,-113.599772,53.460416,0
9967232,2001,165.6,0,1,537000,1,439.707,0,0,0.27,-113.598962,53.460419,0
9967300,2000,165.6,0,1,556000,1,437.733,0,0,0.39,-113.599736,53.460533,0
9967233,2000,157.5,0,1,527000,1,439.7,0,0,0.27,-113.5991767,53.4605529,0
9967242,2001,159.5,0,1,477000,1,418.216,0,1,0.29,-113.599688,53.46064,0
9967234,2001,164.4,0,1,545500,1,475.712,0,0,0.26,-113.5990164,53.4606671,0
9967241,2000,160.5,0,1,532000,1,432.357,0,0,0.29,-113.599686,53.4607529,0
9967235,2000,131.5,1,1,450000,1,404.482,0,0,0.27,-113.598799,53.460755,0
9967240,2000,118.9,1,0,475500,1,592.977,0,0,0.26,-113.5996621,53.4608938,0
9967236,2000,212.3,0,1,605500,1,571.511,0,0,0.26,-113.598929,53.4608976,0
9967239,2000,178.5,0,1,591500,1,1004.587,0,0,0.15,-113.599733,53.461069,0
9967237,2001,217.6,0,1,621000,1,885.197,0,0,0.18,-113.5989841,53.4609965,0
9967238,2001,248.3,0,1,706500,1,595.185,0,0,0.29,-113.5994411,53.4611025,0
9967299,2000,152.3,1,1,547500,1,557.984,0,0,0.28,-113.599106,53.461114,0
1168798,1987,246.44,1,1,710000,1,616.49,0,0,0.27,-113.5990988,53.4680632,0
1093178,1986,217.24,0,0,723500,1,679.524,0,0,0.28,-113.5995491,53.4680468,0
1092840,1988,222.75,0,1,658500,1,696.448,0,0,0.27,-113.5997653,53.4683077,0
1093160,1986,239.13,0,1,640500,1,603.177,0,0,0.29,-113.5997862,53.4680531,0
1092857,1987,244.64,0,1,791000,1,793.516,0,0,0.25,-113.5999797,53.4683321,0
1093152,1986,224.79,0,1,741500,1,621.577,0,0,0.28,-113.600062,53.467856,0
1092865,1987,240.7,1,1,861500,1,793.589,0,0,0.23,-113.6002342,53.4683261,0
1093145,1986,241.39,1,1,851500,1,658.006,0,0,0.27,-113.600318,53.467856,0
3901733,2002,130.9,1,1,776500,1,790.688,0,0,0.21,-113.6012074,53.4705835,0
3901832,1994,266.33,0,1,798500,1,683.875,0,0,0.29,-113.6012618,53.4708998,0
3901725,1997,392.5,0,1,972500,1,788.416,0,0,0.32,-113.6008071,53.4706414,0
3901840,1995,225.52,0,1,615500,1,649.433,0,0,0.28,-113.600963,53.470931,0
3901717,1996,323.21,1,1,933000,1,792.221,0,0,0.3,-113.6006466,53.4706274,0
3901857,1997,283.2,1,1,785000,1,654.14,0,0,0.32,-113.600724,53.470995,0
3901691,1996,362.1,1,1,910000,1,799.486,0,0,0.35,-113.6003102,53.4706081,0
3901865,1997,195.9,1,1,656000,1,654.205,0,0,0.41,-113.600472,53.470994,0
3901683,1996,268.08,0,1,796500,1,836.638,0,0,0.27,-113.6000083,53.4707183,0
3901873,1999,446.5,0,1,1626500,1,1048.366,0,0,0.3,-113.600076,53.470909,0
3901675,1994,233.57,1,1,825500,1,908.071,0,1,0.33,-113.599712,53.470547,0
3902533,1996,251.6,1,1,836500,1,854.706,0,0,0.37,-113.599133,53.470611,0
3902525,1996,235.02,1,1,732000,1,719.616,0,0,0.23,-113.598863,53.470688,0
3902517,1996,270.92,0,1,762000,1,703.112,0,1,0.29,-113.59863,53.470766,0
3902491,1996,190.8,1,1,739500,1,722.563,0,0,0.33,-113.5985818,53.4709839,0
3902012,1997,249.4,0,1,668000,1,803.026,0,0,0.25,-113.5987802,53.4711975,0
3902483,1996,267.13,1,1,805000,1,747.642,0,0,0.28,-113.5982832,53.4711177,0
3902020,1999,302,0,1,698500,1,680.603,0,0,0.3,-113.598569,53.471389,0
3902475,1996,336.15,1,1,908000,1,944.097,0,0,0.29,-113.597884,53.470931,0
3902038,1997,340.5,1,1,769500,1,714.907,0,1,0.36,-113.598376,53.471511,0
3902467,1995,270.53,0,1,824000,1,1261.464,0,0,0.18,-113.59745,53.470915,0
3902046,1996,276.72,0,1,781000,1,723.044,0,0,0.29,-113.5981112,53.4715547,0
3902459,1997,257.98,0,1,679000,1,841.825,0,0,0.24,-113.5973354,53.4712554,0
3902053,1997,282.12,0,1,800500,1,723.042,0,1,0.32,-113.598011,53.471763,0
3902442,1995,336.98,1,1,912500,1,1067.097,0,0,0.23,-113.5973816,53.4712921,0
3902061,2001,182.5,0,1,685000,1,723.023,0,0,0.32,-113.59783,53.471889,0
3902434,1997,284.1,1,1,1011000,1,712.191,0,0,0.31,-113.597443,53.471512,0
3902079,1997,265.3,0,1,671500,1,723.006,0,0,0.27,-113.5974604,53.4719786,0
3902426,1997,230.6,0,1,744500,1,704.664,0,0,0.3,-113.597065,53.471622,0
3902087,1997,167.3,0,1,675000,1,722.988,0,0,0.31,-113.5974083,53.4720583,0
3902418,1997,268.6,0,1,760000,1,634.029,0,0,0.31,-113.5971693,53.4718384,0
3902392,1997,282.5,1,1,801000,1,605,0,0,0.36,-113.5969679,53.4719726,0
3902384,1997,261.5,0,1,748000,1,598.51,0,0,0.33,-113.596623,53.471981,0
3902095,1997,303.3,1,1,1040500,1,722.992,0,0,0.33,-113.5971434,53.4722385,0
9958554,1999,180,1,1,774000,1,805.567,0,0,0.29,-113.600158,53.468704,0
9958553,1999,265.8,1,0,1236500,1,1161.918,0,0,0.22,-113.600563,53.468735,0
9958555,2000,379.7,0,1,1186500,1,1118.021,0,0,0.26,-113.599765,53.468734,0
9958552,2000,332.7,1,1,1284500,1,837.517,0,0,0.32,-113.6004839,53.468976,0
9958556,2003,361.2,1,1,1114000,1,699.749,0,0,0.35,-113.5999248,53.4690315,0
9958551,2002,343.6,1,1,1304000,1,791.58,0,0,0.32,-113.600483,53.4691084,0
9958557,1999,269.1,1,1,792500,1,712.217,0,0,0.32,-113.6000304,53.4691322,0
9958550,2004,292.2,1,1,1018500,1,919.333,0,0,0.23,-113.600608,53.469318,0
9958549,2001,236.2,0,1,864500,1,909.945,0,0,0.36,-113.600274,53.469558,0
9958558,1999,327.5,1,1,1089500,1,735.638,0,0,0.38,-113.5998648,53.4694304,0
9958548,2000,227.3,1,1,953000,1,812.209,0,0,0.32,-113.6004493,53.4696793,0
9958559,2000,403,1,1,1555500,1,736.921,0,1,0.37,-113.5998206,53.4695659,0
9958560,2002,192.8,1,1,768000,1,738.29,0,1,0.34,-113.5995815,53.4697473,0
9958561,2001,292.6,0,1,802000,1,746.98,0,0,0.28,-113.5995563,53.4699003,0
9958545,2000,298.6,1,1,1386000,1,1296.013,0,0,0.26,-113.6004036,53.4699096,0
9958544,2003,268.1,1,1,884500,1,796.984,0,0,0.25,-113.600501,53.470176,0
9958562,2001,312.5,0,1,831500,1,852.03,0,0,0.26,-113.599349,53.4700336,0
9958563,1999,375.8,1,1,936500,1,915.792,0,0,0.32,-113.5990772,53.4702394,0
9958543,2000,249.2,0,1,764000,1,740.586,0,0,0.26,-113.6001784,53.4700211,0
9958564,2001,488.67,1,1,1272500,1,927.689,0,0,0.32,-113.59925,53.4703923,0
9958542,1999,266.6,1,1,858000,1,977.737,0,0,0.31,-113.599844,53.470137,0
3835485,1993,292.61,0,1,945000,1,801.693,0,0,0.29,-113.6012667,53.4720471,0
3835311,1993,236.87,0,1,817500,1,848.096,0,0,0.26,-113.6008652,53.4722915,0
3835329,1994,308.91,1,1,906000,1,783.865,0,0,0.29,-113.600577,53.4724104,0
3835469,1993,234.68,0,1,853500,1,703.155,0,0,0.27,-113.601382,53.4717607,0
3835337,1993,263.14,0,1,860500,1,1135.11,0,0,0.17,-113.6004995,53.4725612,0
3835345,1994,320.48,1,1,1079000,1,1487.134,1,0,0.16,-113.599974,53.472689,0
3835352,1993,295.56,0,1,804500,1,788.511,0,0,0.28,-113.6000902,53.4723312,0
3835444,2001,225.3,0,1,948500,1,1276.488,0,0,0.23,-113.601451,53.471329,0
3835360,1994,250.88,0,1,755000,1,782.843,0,0,0.24,-113.600055,53.4721819,0
3835436,1993,373.57,1,1,992000,1,977.864,0,0,0.28,-113.600933,53.471309,0
3835378,1993,280.52,1,1,804000,1,706.663,0,0,0.31,-113.6003509,53.4721892,0
3835428,2002,345.5,1,1,1202500,1,1152.837,0,1,0.25,-113.600589,53.471379,0
3835386,1994,272.38,0,1,788500,1,797.166,0,0,0.29,-113.6006773,53.472012,0
3835410,1997,287.7,0,1,783500,1,670.744,0,0,0.31,-113.600617,53.471627,0
3835394,1995,224.03,1,1,781000,1,839.163,0,0,0.33,-113.600634,53.471812,0
9996493,2003,199.7,0,1,566000,1,511.998,0,0,0.28,-113.5619099,53.4594925,1
9996508,2003,170.3,0,1,491500,1,514.184,0,0,0.22,-113.5618923,53.4597672,1
9996494,2003,179.4,1,1,513000,1,492.61,0,0,0.23,-113.5616472,53.4594654,1
9996507,2003,174.3,1,1,521000,1,492.595,0,0,0.23,-113.561712,53.459883,1
9996495,2002,123.9,1,1,525000,1,492.612,0,0,0.34,-113.5614804,53.459508,1
9996506,2003,224.55,0,1,593000,1,492.592,0,0,0.32,-113.5615516,53.4597653,1
9996496,2002,189,0,1,520500,1,491.175,0,0,0.27,-113.5613386,53.4595041,1
9996505,2002,205.6,1,1,582000,1,491.221,0,0,0.29,-113.5613784,53.4597638,1
9996497,2003,210.8,1,1,562500,1,468.426,0,0,0.31,-113.5611106,53.4594577,1
9996504,2003,191.8,0,1,512500,1,468.136,0,0,0.26,-113.5611461,53.459836,1
9996498,2003,196.8,1,1,590000,1,515.668,0,0,0.3,-113.5609206,53.4594572,1
9996503,2003,220.2,0,1,556000,1,540.37,0,0,0.26,-113.5609464,53.4598376,1
9996499,2003,227.5,0,1,605500,1,576.556,0,0,0.27,-113.560661,53.4594049,1
9996502,2004,192.3,0,1,801000,1,900.39,1,0,0.27,-113.5608298,53.4598208,1
9996500,2003,209.4,1,1,619000,1,564.156,0,0,0.27,-113.560528,53.459551,1
9996501,2004,201.7,0,1,549500,1,614.14,0,0,0.23,-113.560512,53.459725,1
9996431,2004,191.8,1,1,610000,1,466.385,1,0,0.31,-113.562542,53.458962,1
9996432,2003,188.8,1,1,625500,1,426.847,1,0,0.37,-113.5623624,53.4590895,1
